aligned,lapvar,lpips,method,n_inliers,niqe,pair,psnr,scenario,ssim
True,10.216737497993702,0.5511534810066223,P3_fidelity_lg,27,6.090823242986253,pair_01,9.538492550588245,S5,0.5853739655680736
,1.6781805267994734,0.5725772380828857,Base_M1,,9.091127140520914,pair_02,9.68232445157655,S5,0.6150904594195242
False,2.0512060947144897,0.57179194688797,B1_lanczos,0,9.13913370030844,pair_02,9.680298148756265,S5,0.6147720842761007
True,61.47130671641306,0.4110346734523773,B2_homog_alpha,36,3.900341461579365,pair_02,13.438123241970551,S5,0.7110242144152777
True,60.4052209381777,0.5317293405532837,B3_affine_alpha,12,4.1160085703187335,pair_02,11.937871620803065,S5,0.6278821520710496
True,60.4052209381777,0.5317293405532837,V2_affine_only,12,4.1160085703187335,pair_02,11.937871620803065,S5,0.6278821520710496
True,67.73470787112608,0.5439203381538391,V3_affine_flow,12,3.7663451663529175,pair_02,11.914573997471514,S5,0.6238106142081935
True,335.5643714597755,0.673795759677887,V4_affine_lab,12,4.251315035363298,pair_02,11.445857263320685,S5,0.5991064416228772
True,8.827079026517724,0.574184775352478,V5_full_nopost,12,6.787963397737527,pair_02,9.644326376509376,S5,0.60271229685228
True,272.738814539567,0.67097008228302,V5_full,12,4.231948491092267,pair_02,11.457119377915495,S5,0.6049302319637359
True,8.827079026517724,0.574184775352478,P1_fidelity,12,6.787963397737527,pair_02,9.644326376509376,S5,0.60271229685228
True,63.86497256600377,0.5779710412025452,P2_light_post,12,4.57433241335252,pair_02,11.12992795776802,S5,0.6756848147015374
True,322.6532289406403,0.6580052375793457,A1_lightglue,47,4.477421938054546,pair_02,11.341058775324534,S5,0.6030525123739989
True,310.59512159502935,0.6470348238945007,A2_raft,12,4.404184956303045,pair_02,11.468412684242807,S5,0.6138206721005648
True,338.9810911445289,0.6429239511489868,A3_learned,47,4.448923158311389,pair_02,11.350731765602365,S5,0.6077589842032755
True,11.480036156858048,0.5696594715118408,P3_fidelity_lg,47,6.278928378412471,pair_02,9.646172015197397,S5,0.6038881634144493
,1.8436477302504495,0.493542343378067,Base_M1,,10.935756763327532,pair_03,10.087253866109151,S5,0.5808296188728285
False,2.202279667677915,0.49369901418685913,B1_lanczos,0,11.067339151706756,pair_03,10.08489109637396,S5,0.5805265685568509
True,100.40082194812643,0.3246442973613739,B2_homog_alpha,9,5.532650818080747,pair_03,14.04946328047616,S5,0.7265898041029564
True,45.19692015817011,0.6568718552589417,B3_affine_alpha,2,5.840837965470647,pair_03,9.818337438547141,S5,0.5178406534918416
True,45.19692015817011,0.6568718552589417,V2_affine_only,2,5.840837965470647,pair_03,9.818337438547141,S5,0.5178406534918416
True,77.71891592398902,0.6650968194007874,V3_affine_flow,2,5.0177915609056125,pair_03,9.829352315809443,S5,0.5124537334356305
True,318.7246467610901,0.6156455278396606,V4_affine_lab,2,3.9323387543725365,pair_03,13.810053491479884,S5,0.5605933969507615
True,9.35025637543647,0.5152217745780945,V5_full_nopost,2,6.354556973723715,pair_03,10.037166932786254,S5,0.5481459579321913
True,258.58668859899825,0.6098777651786804,V5_full,2,3.5875092026292448,pair_03,13.892013311566282,S5,0.5829801112350835
True,9.35025637543647,0.5152217745780945,P1_fidelity,2,6.354556973723715,pair_03,10.037166932786254,S5,0.5481459579321913
True,64.06779759584805,0.528378963470459,P2_light_post,2,3.980918670724367,pair_03,13.093175362944523,S5,0.659714575522229
True,409.5611483395501,0.5274426341056824,A1_lightglue,26,4.228696315304938,pair_03,13.654776918965656,S5,0.5602335805650756
True,318.7246467610901,0.6156455278396606,A2_raft,2,3.9323387543725365,pair_03,13.810053491479884,S5,0.5605933969507615
True,403.4188785001021,0.48347651958465576,A3_learned,26,4.082218573048964,pair_03,13.663619512781688,S5,0.5762995461700035
True,16.34699632759445,0.4853847622871399,P3_fidelity_lg,26,5.232943181361318,pair_03,10.044369361464732,S5,0.5642070224430757
,1.4867104165972223,0.5720022916793823,Base_M1,,10.647110726289238,pair_04,9.377113875109732,S5,0.641581645557865
False,1.8329572915581593,0.5710203647613525,B1_lanczos,0,10.760211567993192,pair_04,9.375296247208698,S5,0.6413230380040892
True,280.89230152596315,0.7147601842880249,B2_homog_alpha,10,6.345804911382366,pair_04,11.322812094448372,S5,0.6313659622595797
False,93.18546249216035,0.6041696667671204,B3_affine_alpha,0,6.337403218023651,pair_04,11.706853662322434,S5,0.6787188138191719
False,93.18546249216035,0.6041696667671204,V2_affine_only,0,6.337403218023651,pair_04,11.706853662322434,S5,0.6787188138191719
False,93.18546249216035,0.6041696667671204,V3_affine_flow,0,6.337403218023651,pair_04,11.706853662322434,S5,0.6787188138191719
False,567.9658554540883,0.6549418568611145,V4_affine_lab,0,5.250441879704826,pair_04,11.157226321565776,S5,0.5851301794093143
False,22.12199947314425,0.5742285251617432,V5_full_nopost,0,6.347732330568674,pair_04,9.326742011883361,S5,0.6148972563047178
False,567.9658554540883,0.6549418568611145,V5_full,0,5.250441879704826,pair_04,11.157226321565776,S5,0.5851301794093143
False,22.12199947314425,0.5742285251617432,P1_fidelity,0,6.347732330568674,pair_04,9.326742011883361,S5,0.6148972563047178
False,146.65330514635306,0.5644335150718689,P2_light_post,0,4.580055975374115,pair_04,10.849249769431971,S5,0.6732096163804814
True,428.15503489317507,0.5979268550872803,A1_lightglue,25,4.704576450837327,pair_04,10.990922865643407,S5,0.5886931109168895
False,567.9658554540883,0.6549418568611145,A2_raft,0,5.250441879704826,pair_04,11.157226321565776,S5,0.5851301794093143
True,396.13523846775064,0.5873368978500366,A3_learned,25,4.54206046242788,pair_04,11.00942921977822,S5,0.5959804834175415
True,15.096036979047039,0.5518201589584351,P3_fidelity_lg,25,5.5259496605180685,pair_04,9.336127405529117,S5,0.6296823788928041
,1.5817609374216037,0.5596007108688354,Base_M1,,10.21220039660006,pair_05,8.940592912635454,S5,0.6155155772467414
False,2.036499999891495,0.5591915249824524,B1_lanczos,0,10.424597328566923,pair_05,8.938506845240102,S5,0.6151878149830365
True,359.64788228364154,0.6324487924575806,B2_homog_alpha,22,6.358446779518732,pair_05,12.11677896176383,S5,0.6296205906316195
False,263.6393244598282,0.5203374028205872,B3_affine_alpha,0,5.455379938278035,pair_05,11.42495797222816,S5,0.6522845665918316
False,263.6393244598282,0.5203374028205872,V2_affine_only,0,5.455379938278035,pair_05,11.42495797222816,S5,0.6522845665918316
False,263.6393244598282,0.5203374028205872,V3_affine_flow,0,5.455379938278035,pair_05,11.42495797222816,S5,0.6522845665918316
False,2607.9411113910564,0.6912711262702942,V4_affine_lab,0,4.866334613800675,pair_05,10.281071637710221,S5,0.5489176345258275
False,94.6614270806207,0.5429022312164307,V5_full_nopost,0,6.41719387386032,pair_05,8.896459691129927,S5,0.5929418159649993
False,2607.9411113910564,0.6912711262702942,V5_full,0,4.866334613800675,pair_05,10.281071637710221,S5,0.5489176345258275
False,94.6614270806207,0.5429022312164307,P1_fidelity,0,6.41719387386032,pair_05,8.896459691129927,S5,0.5929418159649993
False,695.1872192465825,0.5812219977378845,P2_light_post,0,4.547126302201962,pair_05,10.079413472459024,S5,0.6309515187664263
True,1719.9606135188535,0.6330881118774414,A1_lightglue,41,4.374664604003095,pair_05,10.205503376909903,S5,0.5597950702377291
False,2607.9411113910564,0.6912711262702942,A2_raft,0,4.866334613800675,pair_05,10.281071637710221,S5,0.5489176345258275
True,999.2984009699995,0.6339085102081299,A3_learned,41,4.466406047734288,pair_05,10.254470557025234,S5,0.5675594204949095
True,50.42716979163955,0.5255911946296692,P3_fidelity_lg,41,6.420067966969299,pair_05,8.904887048800706,S5,0.6037443394504262
,1.4196598954619681,0.5452888011932373,Base_M1,,9.466913827394247,pair_06,9.828358051703137,S5,0.6306823352844718
False,1.7312677075998268,0.5447235703468323,B1_lanczos,0,9.488845188418757,pair_06,9.826677934361728,S5,0.6303976695804602
True,808.7705275901884,0.7401309609413147,B2_homog_alpha,26,5.118229781574099,pair_06,8.717542095598589,S5,0.49635679032875274
False,61.934376562043994,0.5269091725349426,B3_affine_alpha,0,4.385132864106591,pair_06,12.917517928154494,S5,0.6890382179187445
False,61.934376562043994,0.5269091725349426,V2_affine_only,0,4.385132864106591,pair_06,12.917517928154494,S5,0.6890382179187445
False,61.934376562043994,0.5269091725349426,V3_affine_flow,0,4.385132864106591,pair_06,12.917517928154494,S5,0.6890382179187445
False,383.5045624516915,0.6892708539962769,V4_affine_lab,0,4.786662593817918,pair_06,11.180505533624022,S5,0.6047655009855198
False,13.761613019615616,0.5439390540122986,V5_full_nopost,0,6.579217429049729,pair_06,9.785808244734845,S5,0.6090984934192236
False,383.5045624516915,0.6892708539962769,V5_full,0,4.786662593817918,pair_06,11.180505533624022,S5,0.6047655009855198
False,13.761613019615616,0.5439390540122986,P1_fidelity,0,6.579217429049729,pair_06,9.785808244734845,S5,0.6090984934192236
False,92.11167029827445,0.578855037689209,P2_light_post,0,4.5913837883732205,pair_06,10.953640181040578,S5,0.684259777725037
True,257.797001493867,0.6102111339569092,A1_lightglue,26,4.7740919948213465,pair_06,10.958254024415252,S5,0.6117079998378988
False,383.5045624516915,0.6892708539962769,A2_raft,0,4.786662593817918,pair_06,11.180505533624022,S5,0.6047655009855198
True,214.27082133482836,0.6043821573257446,A3_learned,26,4.69682241239545,pair_06,10.961195360130214,S5,0.6174213038289661
True,9.055701560051808,0.5308263897895813,P3_fidelity_lg,26,6.049362190350465,pair_06,9.79569782441796,S5,0.620617369932237
,1.4621852473137191,0.542447566986084,Base_M1,,9.813729943970323,pair_07,9.809083943437724,S5,0.6431437161115172
False,1.8032359230350496,0.542167603969574,B1_lanczos,0,9.873285376750495,pair_07,9.807379600015478,S5,0.6428466818950815
True,55.41288230801042,0.3928994834423065,B2_homog_alpha,31,4.708210725758142,pair_07,13.784373198851778,S5,0.7539099931802558
True,59.54967119395969,0.5086688995361328,B3_affine_alpha,8,4.810408370471178,pair_07,12.521775255312743,S5,0.6818539621713776
True,59.54967119395969,0.5086688995361328,V2_affine_only,8,4.810408370471178,pair_07,12.521775255312743,S5,0.6818539621713776
True,67.54377199488677,0.5142177939414978,V3_affine_flow,8,4.61385198487281,pair_07,12.499718179305624,S5,0.679331601604019
True,309.0308018315372,0.665915846824646,V4_affine_lab,8,4.787164886833789,pair_07,11.373178733765503,S5,0.6160228908584235
True,10.703947631901011,0.5370087623596191,V5_full_nopost,8,6.732883986858178,pair_07,9.774035483207818,S5,0.6238119006652774
True,295.40164403233007,0.6649700999259949,V5_full,8,4.656160583761703,pair_07,11.373032163516763,S5,0.6165388320457588
True,10.703947631901011,0.5370087623596191,P1_fidelity,8,6.732883986858178,pair_07,9.774035483207818,S5,0.6238119006652774
True,73.70277335402464,0.5659204721450806,P2_light_post,8,4.797719196398319,pair_07,11.109416688612676,S5,0.6987303570406185
True,273.6469431235921,0.6309114098548889,A1_lightglue,24,4.817382939582001,pair_07,11.225187051858512,S5,0.6205235622644208
True,325.1493282038743,0.6456702351570129,A2_raft,8,4.650328123031575,pair_07,11.377049638143763,S5,0.6193687199472768
True,290.58269594566065,0.6239143013954163,A3_learned,24,4.903926905703654,pair_07,11.21591526998336,S5,0.6232833622246999
True,9.447836710493009,0.5325548648834229,P3_fidelity_lg,24,6.055596468774048,pair_07,9.777771608741892,S5,0.6288733401292697
,1.4308614583322479,0.46296340227127075,Base_M1,,10.971500055445642,pair_08,9.13058028331497,S5,0.6968910339897896
False,1.8234817707354056,0.46229180693626404,B1_lanczos,0,11.08409234165029,pair_08,9.12880357287894,S5,0.6965380298873605
True,245.64526924391674,0.6281470060348511,B2_homog_alpha,8,6.814398121293904,pair_08,7.746561099742891,S5,0.5647154656766002
False,72.7887854030556,0.5299814343452454,B3_affine_alpha,0,6.074591136632149,pair_08,11.389673247030519,S5,0.7079877155180763
False,72.7887854030556,0.5299814343452454,V2_affine_only,0,6.074591136632149,pair_08,11.389673247030519,S5,0.7079877155180763
False,72.7887854030556,0.5299814343452454,V3_affine_flow,0,6.074591136632149,pair_08,11.389673247030519,S5,0.7079877155180763
False,440.17667276326364,0.6721166968345642,V4_affine_lab,0,5.043312335141277,pair_08,10.777867786213275,S5,0.6167314506205306
False,15.17630259936821,0.4910895824432373,V5_full_nopost,0,6.595664872019369,pair_08,9.091857412550878,S5,0.6702571280786981
False,440.17667276326364,0.6721166968345642,V5_full,0,5.043312335141277,pair_08,10.777867786213275,S5,0.6167314506205306
False,15.17630259936821,0.4910895824432373,P1_fidelity,0,6.595664872019369,pair_08,9.091857412550878,S5,0.6702571280786981
False,108.94759216698556,0.5511459112167358,P2_light_post,0,4.513635522593718,pair_08,10.493049443374236,S5,0.7171787296717647
True,339.80861976947836,0.5845578908920288,A1_lightglue,25,4.9156826251296835,pair_08,10.618500907815879,S5,0.630986308014511
False,440.17667276326364,0.6721166968345642,A2_raft,0,5.043312335141277,pair_08,10.777867786213275,S5,0.6167314506205306
True,344.54458482882785,0.580771267414093,A3_learned,25,4.750381438074713,pair_08,10.622230809050174,S5,0.6358065119279447
True,10.914213020127782,0.4675915837287903,P3_fidelity_lg,25,5.888573586330803,pair_08,9.10039884393416,S5,0.6852287181249245
,1.3753598957722983,0.48859119415283203,Base_M1,,10.965249271757346,pair_09,9.252310380972034,S5,0.6911672226331148
False,1.751407291578777,0.4883665144443512,B1_lanczos,0,11.179958565378952,pair_09,9.250632313627744,S5,0.6908314683772927
True,316.3999384694402,0.6691854596138,B2_homog_alpha,5,6.425193301545305,pair_09,9.19152286256123,S5,0.5974268857451749
False,69.19684217068118,0.5056065917015076,B3_affine_alpha,0,6.392762546670179,pair_09,11.673796491691935,S5,0.7123219232675214
False,69.19684217068118,0.5056065917015076,V2_affine_only,0,6.392762546670179,pair_09,11.673796491691935,S5,0.7123219232675214
False,69.19684217068118,0.5056065917015076,V3_affine_flow,0,6.392762546670179,pair_09,11.673796491691935,S5,0.7123219232675214
False,421.82821535805573,0.6733612418174744,V4_affine_lab,0,5.403926809098346,pair_09,10.907963488073836,S5,0.6151901025919537
False,14.410348430292704,0.5050650238990784,V5_full_nopost,0,6.907078572823934,pair_09,9.21613398996234,S5,0.6653174826744795
False,421.82821535805573,0.6733612418174744,V5_full,0,5.403926809098346,pair_09,10.907963488073836,S5,0.6151901025919537
False,14.410348430292704,0.5050650238990784,P1_fidelity,0,6.907078572823934,pair_09,9.21613398996234,S5,0.6653174826744795
False,102.44129580010312,0.5534792542457581,P2_light_post,0,4.657054054162297,pair_09,10.643291106012269,S5,0.7170107056448464
True,281.40970937351454,0.5824614763259888,A1_lightglue,22,5.162299041732249,pair_09,10.761551407054712,S5,0.6311706372174631
False,421.82821535805573,0.6733612418174744,A2_raft,0,5.403926809098346,pair_09,10.907963488073836,S5,0.6151901025919537
True,267.6735957703116,0.5768719911575317,A3_learned,22,5.160030381230164,pair_09,10.769022159714513,S5,0.6366289130545258
True,9.211991666662332,0.48193860054016113,P3_fidelity_lg,22,6.145303541785574,pair_09,9.22374433775503,S5,0.6811097567643929
,1.3777958332638893,0.5308132767677307,Base_M1,,10.972523880342582,pair_10,9.276991015469658,S5,0.6869409003449363
False,1.7323453124389654,0.5300489068031311,B1_lanczos,0,11.0455618829358,pair_10,9.275439059023574,S5,0.686635783333256
True,746.100507291187,0.6649961471557617,B2_homog_alpha,5,7.498877610401581,pair_10,9.793867992731636,S5,0.6229226709173316
False,80.7423411396482,0.5134791731834412,B3_affine_alpha,0,6.335460136573252,pair_10,12.144666369684549,S5,0.725915943786918
False,80.7423411396482,0.5134791731834412,V2_affine_only,0,6.335460136573252,pair_10,12.144666369684549,S5,0.725915943786918
False,80.7423411396482,0.5134791731834412,V3_affine_flow,0,6.335460136573252,pair_10,12.144666369684549,S5,0.725915943786918
False,439.3437978774957,0.6662009954452515,V4_affine_lab,0,5.541345681145614,pair_10,10.741513967946272,S5,0.6090958749784667
False,14.683367706419272,0.5280187129974365,V5_full_nopost,0,6.56529690497788,pair_10,9.233645678936902,S5,0.6667222132933226
False,439.3437978774957,0.6662009954452515,V5_full,0,5.541345681145614,pair_10,10.741513967946272,S5,0.6090958749784667
False,14.683367706419272,0.5280187129974365,P1_fidelity,0,6.56529690497788,pair_10,9.233645678936902,S5,0.6667222132933226
False,105.8763817575844,0.5538465976715088,P2_light_post,0,4.721203298867488,pair_10,10.467005160785858,S5,0.707300142123539
True,342.9495134516667,0.6613596081733704,A1_lightglue,24,4.76739560117732,pair_10,10.73654423414007,S5,0.6177351242613843
False,439.3437978774957,0.6662009954452515,A2_raft,0,5.541345681145614,pair_10,10.741513967946272,S5,0.6090958749784667
True,297.4971649335803,0.638809859752655,A3_learned,24,4.901748646214234,pair_10,10.74628067809533,S5,0.624668862679371
True,11.562958851820468,0.518497109413147,P3_fidelity_lg,24,6.254110788036275,pair_10,9.235839468201249,S5,0.6710706870772861
,1.4519141674472724,0.5329838395118713,Base_M1,,9.70420997934607,pair_11,9.60179141507769,S5,0.6510053314231418
False,1.8105903713781786,0.5325710773468018,B1_lanczos,0,9.740949593459685,pair_11,9.600061526376194,S5,0.6506846192804956
True,98.31687781518394,0.37482699751853943,B2_homog_alpha,21,4.488094050190367,pair_11,13.492793029683245,S5,0.7314250165663831
True,106.78544100801842,0.49662888050079346,B3_affine_alpha,7,4.3645278960764475,pair_11,12.38127995077332,S5,0.6729800052126539
True,106.78544100801842,0.49662888050079346,V2_affine_only,7,4.3645278960764475,pair_11,12.38127995077332,S5,0.6729800052126539
True,116.15266338759906,0.5078393220901489,V3_affine_flow,7,4.059401089081102,pair_11,12.353917190738692,S5,0.6705536330443493
True,585.2072195190684,0.687727153301239,V4_affine_lab,7,4.338177058408681,pair_11,11.185719351110087,S5,0.6009369026293826
True,15.765597183367284,0.5216517448425293,V5_full_nopost,7,6.286545939302627,pair_11,9.562335196823309,S5,0.6299660022833637
True,447.76820235142014,0.6874380707740784,V5_full,7,4.3052493080313115,pair_11,11.207069305924824,S5,0.6064528887010364
True,15.765597183367284,0.5216517448425293,P1_fidelity,7,6.286545939302627,pair_11,9.562335196823309,S5,0.6299660022833637
True,108.42620782475308,0.5771908164024353,P2_light_post,7,4.297826872697377,pair_11,10.938492540173414,S5,0.6932671329673172
True,531.2036648466506,0.652146577835083,A1_lightglue,37,4.324032371156132,pair_11,11.113857654808248,S5,0.6085730812360761
True,318.3128302366002,0.6519359946250916,A2_raft,7,4.419248682378357,pair_11,11.237968919535108,S5,0.6301533348835751
True,309.1044521999907,0.6276267170906067,A3_learned,37,4.440024965530803,pair_11,11.146135557538868,S5,0.6301611615959613
True,20.54782299725322,0.5167950391769409,P3_fidelity_lg,37,5.347484447792566,pair_11,9.565054235616124,S5,0.6360852765187707
